dateCBASS,CBASSrun,uniquePosition,site,fieldTag,Temp,rack.col,rack.position,F,Fm,Y
2023-06-26T00:00:00Z,6,Run6.B6,SouthwestChannel-Acer-TNC(S),Y87,30,Blue,6,0.1124,0.2307,0.513
2023-06-26T00:00:00Z,6,Run6.B7,SouthwestChannel-Acer-TNC(S),B171,30,Blue,7,0.1227,0.2742,0.553
2023-06-26T00:00:00Z,6,Run6.P1,TexasRock-Acer-ACR-2(S),B83,32,Pink,1,0.1354,0.2595,0.478
2023-06-26T00:00:00Z,6,Run6.P2,TexasRock-Acer-ACR-1(N),B67,32,Pink,2,0.1246,0.2239,0.443
2023-06-26T00:00:00Z,6,Run6.P3,TexasRock-Acer-ACR-1(N),B165,32,Pink,3,0.1354,0.2664,0.492
2023-06-26T00:00:00Z,6,Run6.P4,TexasRock-Acer-ACR-1(N),B170,32,Pink,4,0.132,0.2674,0.506
2023-06-26T00:00:00Z,6,Run6.P5,TexasRock-Acer-ELS-2(S),B88,32,Pink,5,0.1305,0.2615,0.501
2023-06-26T00:00:00Z,6,Run6.P6,TexasRock-Acer-ACR-1(N),B167,32,Pink,6,0.1212,0.2542,0.523
2023-06-26T00:00:00Z,6,Run6.P7,TexasRock-Acer-ELS-2(S),B87,32,Pink,7,0.13,0.2634,0.506
2023-06-26T00:00:00Z,6,Run6.P8,TexasRock-Acer-ELS-1(N),B17,32,Pink,8,0.1334,0.2742,0.513
2023-06-26T00:00:00Z,6,Run6.O1,Pulaski-S_1,B133,32,Orange,1,0.1227,0.2395,0.488
2023-06-26T00:00:00Z,6,Run6.O2,Pulaski-S_1,B136,32,Orange,2,0.1036,0.2224,0.534
2023-06-26T00:00:00Z,6,Run6.O3,Pulaski-S_2,B134,32,Orange,3,0.1105,0.2019,0.453
2023-06-26T00:00:00Z,6,Run6.O4,Pulaski-S_2,B131,32,Orange,4,0.1105,0.24,0.54
2023-06-26T00:00:00Z,6,Run6.O5,Pulaski-S_2,B135,32,Orange,5,0.1022,0.2107,0.515
2023-06-26T00:00:00Z,6,Run6.O6,Pulaski-S_1,B138,32,Orange,6,0.1158,0.2527,0.542
2023-06-26T00:00:00Z,6,Run6.O7,Pulaski-S_2,B132,32,Orange,7,0.1119,0.2361,0.526
2023-06-26T00:00:00Z,6,Run6.O8,TexasRock-Acer-ELS-2(S),B85,32,Orange,8,0.1344,0.2713,0.505
2023-06-26T00:00:00Z,6,Run6.Y1,Pulaski-N_1,B188,32,Yellow,1,0.1325,0.2732,0.515
2023-06-26T00:00:00Z,6,Run6.Y2,Pulaski-N_2,B164,32,Yellow,2,0.1334,0.2791,0.522
2023-06-26T00:00:00Z,6,Run6.Y3,Pulaski-N_2,B168,32,Yellow,3,0.13,0.2791,0.534
2023-06-26T00:00:00Z,6,Run6.Y4,TexasRock-Acer-ACR-2(S),B81,32,Yellow,4,0.1295,0.2669,0.515
2023-06-26T00:00:00Z,6,Run6.Y5,SouthwestChannel-Acer-TNC(S),B176,32,Yellow,5,0.1232,0.2625,0.531
2023-06-26T00:00:00Z,6,Run6.Y6,SouthwestChannel-Acer-TNC(S),B177,32,Yellow,6,0.1261,0.2722,0.537
2023-06-26T00:00:00Z,6,Run6.Y7,SouthwestChannel-Acer-TNC(S),B183,32,Yellow,7,0.1232,0.2713,0.546
2023-06-26T00:00:00Z,6,Run6.B1,SouthwestChannel-Acer-TNC(S),B42,32,Blue,1,0.1158,0.2444,0.526
2023-06-26T00:00:00Z,6,Run6.B2,SouthwestChannel-Acer-TNC(S),B090,32,Blue,2,0.1002,0.1999,0.499
2023-06-26T00:00:00Z,6,Run6.B3,SouthwestChannel-Acer-TNC(S),B173,32,Blue,3,0.1193,0.2571,0.536
2023-06-26T00:00:00Z,6,Run6.B4,SouthwestChannel-Acer-TNC(S),Y80,32,Blue,4,0.1315,0.2796,0.53
2023-06-26T00:00:00Z,6,Run6.B5,SouthwestChannel-Acer-TNC(S),B020,32,Blue,5,0.1232,0.2605,0.527
2023-06-26T00:00:00Z,6,Run6.B6,SouthwestChannel-Acer-TNC(S),Y87,32,Blue,6,0.1261,0.2576,0.51
2023-06-26T00:00:00Z,6,Run6.B7,SouthwestChannel-Acer-TNC(S),B171,32,Blue,7,0.1251,0.2722,0.54
2023-06-26T00:00:00Z,6,Run6.P1,TexasRock-Acer-ACR-2(S),B83,38,Pink,1,0.063,0.065,0
2023-06-26T00:00:00Z,6,Run6.P2,TexasRock-Acer-ACR-1(N),B67,38,Pink,2,0.0948,0.1158,0.181
2023-06-26T00:00:00Z,6,Run6.P3,TexasRock-Acer-ACR-1(N),B165,38,Pink,3,0.2825,0.2962,0.046
2023-06-26T00:00:00Z,6,Run6.P4,TexasRock-Acer-ACR-1(N),B170,38,Pink,4,0.0577,0.0591,0
2023-06-26T00:00:00Z,6,Run6.P5,TexasRock-Acer-ELS-2(S),B88,38,Pink,5,0.1525,0.173,0.119
2023-06-26T00:00:00Z,6,Run6.P6,TexasRock-Acer-ACR-1(N),B167,38,Pink,6,0.13,0.1471,0.116
2023-06-26T00:00:00Z,6,Run6.P7,TexasRock-Acer-ELS-2(S),B87,38,Pink,7,0.0767,0.0875,0.123
2023-06-26T00:00:00Z,6,Run6.P8,TexasRock-Acer-ELS-1(N),B17,38,Pink,8,0.1022,0.1188,0.14
2023-06-27T00:00:00Z,7,Run7.P1,TexasRock-Acer-ELS-2(S),B89,30,Pink,1,0.1329,0.2835,0.531
2023-06-27T00:00:00Z,7,Run7.P2,TexasRock-Acer-ELS-1(N),B41,30,Pink,2,0.1188,0.2542,0.533
2023-06-27T00:00:00Z,7,Run7.P3,TexasRock-Acer-ELS-1(N),B43,30,Pink,3,0.1256,0.2576,0.512
2023-06-27T00:00:00Z,7,Run7.P4,SouthwestChannel-Acer-TNC(N),B198,30,Pink,4,0.1344,0.2688,0.5
2023-06-27T00:00:00Z,7,Run7.P5,SouthwestChannel-Acer-TNC(N),B70,30,Pink,5,0.1246,0.2292,0.456
2023-06-27T00:00:00Z,7,Run7.P6,SouthwestChannel-Acer-TNC(N),B63,30,Pink,6,0.1295,0.2781,0.534
2023-06-27T00:00:00Z,7,Run7.P7,SouthwestChannel-Acer-TNC(N),B196,30,Pink,7,0.1315,0.2864,0.541
2023-06-27T00:00:00Z,7,Run7.P8,SouthwestChannel-Acer-TNC(N),B65,30,Pink,8,0.1134,0.2522,0.55
2023-06-27T00:00:00Z,7,Run7.O1,SouthwestChannel-Acer-TNC(N),B68,38,Orange,1,0.067,0.0738,0.093
2023-06-27T00:00:00Z,7,Run7.O2,SouthwestChannel-Acer-TNC(N),B197,38,Orange,2,0.176,0.2346,0.25
2023-06-27T00:00:00Z,7,Run7.O3,SouthwestChannel-Acer-TNC(N),B199,38,Orange,3,0.0797,0.0924,0.138
2023-06-27T00:00:00Z,7,Run7.O4,SouthwestChannel-Acer-TNC(N),B61,38,Orange,4,0.0929,0.1007,0.078
2023-06-27T00:00:00Z,7,Run7.O5,SouthwestChannel-Acer-TNC(N),B200,38,Orange,5,0.0929,0.1251,0.258
2023-06-27T00:00:00Z,7,Run7.O6,TexasRock-Acer-ACR-2(S),B84,38,Orange,6,0.1681,0.2224,0.244
2023-06-27T00:00:00Z,7,Run7.O7,TexasRock-Acer-ACR-2(S),B82,38,Orange,7,0.2317,0.2903,0.202
2023-06-27T00:00:00Z,7,Run7.O8,Pulaski-N_2,B169,38,Orange,8,0.0376,0.042,0.105
2023-06-27T00:00:00Z,7,Run7.Y1,Pulaski-N_1,B190,38,Yellow,1,0.0269,0.0288,0
2023-06-27T00:00:00Z,7,Run7.Y2,TexasRock-Acer-ELS-1(N),B50,38,Yellow,2,0.2307,0.3798,0.393
2023-06-27T00:00:00Z,7,Run7.Y3,Pulaski-S_2,B86,38,Yellow,3,0.0772,0.086,0.102
2023-06-27T00:00:00Z,7,Run7.Y4,Pulaski-N_2,B166,38,Yellow,4,0.0767,0.0816,0.06
2023-06-27T00:00:00Z,7,Run7.Y5,TexasRock-Acer-ELS-1(N),B106,38,Yellow,5,0.2019,0.2136,0.055
2023-06-27T00:00:00Z,7,Run7.Y6,Pulaski-N_1,B161,38,Yellow,6,0.2991,0.3133,0.045
2023-06-27T00:00:00Z,7,Run7.Y7,TexasRock-Acer-ACR-1(N),B120,38,Yellow,7,0.4091,0.4423,0.075
2023-06-27T00:00:00Z,7,Run7.B1,TexasRock-Acer-ACR-1(N),B163,38,Blue,1,0.1369,0.1784,0.233
2023-06-27T00:00:00Z,7,Run7.B2,Pulaski-S_1,B137,38,Blue,2,0.1105,0.1188,0.07
2023-06-27T00:00:00Z,7,Run7.B3,Pulaski-N_1,B150,38,Blue,3,0.0841,0.089,0.055
2023-06-27T00:00:00Z,7,Run7.B4,Pulaski-S_1,B139,38,Blue,4,0.0591,0.0621,0
2023-06-27T00:00:00Z,7,Run7.B5,Pulaski-N_1,B162,38,Blue,5,0.085,0.0909,0.065
2023-06-27T00:00:00Z,7,Run7.B6,Pulaski-N_1,B189,38,Blue,6,0.0308,0.0327,0
2023-06-27T00:00:00Z,7,Run7.B7,TexasRock-Acer-ACR-2(S),B140,38,Blue,7,0.0694,0.0973,0.286
2023-06-27T00:00:00Z,7,Run7.P1,TexasRock-Acer-ELS-2(S),B89,37,Pink,1,0.0958,0.1041,0.08
2023-06-27T00:00:00Z,7,Run7.P2,TexasRock-Acer-ELS-1(N),B41,37,Pink,2,0.1344,0.1398,0.038
2023-06-27T00:00:00Z,7,Run7.P3,TexasRock-Acer-ELS-1(N),B43,37,Pink,3,0.1129,0.1212,0.069
2023-06-27T00:00:00Z,7,Run7.P4,SouthwestChannel-Acer-TNC(N),B198,37,Pink,4,0.1662,0.1755,0.053
2023-06-27T00:00:00Z,7,Run7.P5,SouthwestChannel-Acer-TNC(N),B70,37,Pink,5,0.1271,0.1364,0.068
2023-06-27T00:00:00Z,7,Run7.P6,SouthwestChannel-Acer-TNC(N),B63,37,Pink,6,0.1261,0.1344,0.062
2023-06-27T00:00:00Z,7,Run7.P7,SouthwestChannel-Acer-TNC(N),B196,37,Pink,7,0.1139,0.1227,0.072
2023-06-27T00:00:00Z,7,Run7.P8,SouthwestChannel-Acer-TNC(N),B65,37,Pink,8,0.1466,0.1549,0.054
2023-06-27T00:00:00Z,7,Run7.O1,SouthwestChannel-Acer-TNC(N),B68,37,Orange,1,0.1222,0.1349,0.094
2023-06-27T00:00:00Z,7,Run7.O2,SouthwestChannel-Acer-TNC(N),B197,37,Orange,2,0.1408,0.1496,0.059
2023-06-27T00:00:00Z,7,Run7.O3,SouthwestChannel-Acer-TNC(N),B199,37,Orange,3,0.1544,0.1618,0.045
2023-06-27T00:00:00Z,7,Run7.O4,SouthwestChannel-Acer-TNC(N),B61,37,Orange,4,0.1588,0.1676,0.052
2023-06-27T00:00:00Z,7,Run7.O5,SouthwestChannel-Acer-TNC(N),B200,37,Orange,5,0.1373,0.1486,0.076
2023-06-27T00:00:00Z,7,Run7.O6,TexasRock-Acer-ACR-2(S),B84,37,Orange,6,0.1173,0.13,0.098
2023-06-27T00:00:00Z,7,Run7.O7,TexasRock-Acer-ACR-2(S),B82,37,Orange,7,0.1251,0.132,0.052
2023-06-27T00:00:00Z,7,Run7.O8,Pulaski-N_2,B169,37,Orange,8,0.1334,0.1422,0.062
2023-06-27T00:00:00Z,7,Run7.Y1,Pulaski-N_1,B190,37,Yellow,1,0.0885,0.0948,0.067
2023-06-27T00:00:00Z,7,Run7.Y2,TexasRock-Acer-ELS-1(N),B50,37,Yellow,2,0.173,0.1862,0.071
2023-06-27T00:00:00Z,7,Run7.Y3,Pulaski-S_2,B86,37,Yellow,3,0.1359,0.1515,0.103
2023-06-27T00:00:00Z,7,Run7.Y4,Pulaski-N_2,B166,37,Yellow,4,0.1403,0.153,0.083
2023-06-27T00:00:00Z,7,Run7.Y5,TexasRock-Acer-ELS-1(N),B106,37,Yellow,5,0.1315,0.1398,0.059
2023-06-27T00:00:00Z,7,Run7.Y6,Pulaski-N_1,B161,37,Yellow,6,0.1623,0.172,0.057
2023-06-27T00:00:00Z,7,Run7.Y7,TexasRock-Acer-ACR-1(N),B120,37,Yellow,7,0.1373,0.1496,0.082
2023-06-27T00:00:00Z,7,Run7.B1,TexasRock-Acer-ACR-1(N),B163,37,Blue,1,0.0738,0.0938,0.214
2023-06-27T00:00:00Z,7,Run7.B2,Pulaski-S_1,B137,37,Blue,2,0.065,0.0743,0.125
2023-06-27T00:00:00Z,7,Run7.B3,Pulaski-N_1,B150,37,Blue,3,0.0601,0.0665,0.096
2023-06-27T00:00:00Z,7,Run7.B4,Pulaski-S_1,B139,37,Blue,4,0.1305,0.1442,0.095
2023-06-27T00:00:00Z,7,Run7.B5,Pulaski-N_1,B162,37,Blue,5,0.1559,0.1672,0.067
2023-06-27T00:00:00Z,7,Run7.B6,Pulaski-N_1,B189,37,Blue,6,0.0494,0.0538,0.082
2023-06-27T00:00:00Z,7,Run7.B7,TexasRock-Acer-ACR-2(S),B140,37,Blue,7,0.1056,0.1144,0.077
2023-06-27T00:00:00Z,7,Run7.P1,TexasRock-Acer-ELS-2(S),B89,36,Pink,1,0.1163,0.1564,0.256
2023-06-27T00:00:00Z,7,Run7.P2,TexasRock-Acer-ELS-1(N),B41,36,Pink,2,0.1329,0.1452,0.084
2023-06-27T00:00:00Z,7,Run7.P3,TexasRock-Acer-ELS-1(N),B43,36,Pink,3,0.1393,0.1574,0.115
2023-06-27T00:00:00Z,7,Run7.P4,SouthwestChannel-Acer-TNC(N),B198,36,Pink,4,0.1906,0.217,0.122
2023-06-27T00:00:00Z,7,Run7.P5,SouthwestChannel-Acer-TNC(N),B70,36,Pink,5,0.1716,0.1887,0.091
2023-06-27T00:00:00Z,7,Run7.P6,SouthwestChannel-Acer-TNC(N),B63,36,Pink,6,0.1559,0.1784,0.126
2023-06-27T00:00:00Z,7,Run7.P7,SouthwestChannel-Acer-TNC(N),B196,36,Pink,7,0.1584,0.2204,0.282
2023-06-27T00:00:00Z,7,Run7.P8,SouthwestChannel-Acer-TNC(N),B65,36,Pink,8,0.1491,0.1901,0.216
2023-06-27T00:00:00Z,7,Run7.O1,SouthwestChannel-Acer-TNC(N),B68,36,Orange,1,0.1398,0.1735,0.194
2023-06-27T00:00:00Z,7,Run7.O2,SouthwestChannel-Acer-TNC(N),B197,36,Orange,2,0.1574,0.1784,0.118
2023-06-27T00:00:00Z,7,Run7.O3,SouthwestChannel-Acer-TNC(N),B199,36,Orange,3,0.1882,0.2219,0.152
2023-06-27T00:00:00Z,7,Run7.O4,SouthwestChannel-Acer-TNC(N),B61,36,Orange,4,0.1642,0.1823,0.099
2023-06-27T00:00:00Z,7,Run7.O5,SouthwestChannel-Acer-TNC(N),B200,36,Orange,5,0.1623,0.2028,0.2
2023-06-27T00:00:00Z,7,Run7.O6,TexasRock-Acer-ACR-2(S),B84,36,Orange,6,0.1598,0.1769,0.097
2023-06-27T00:00:00Z,7,Run7.O7,TexasRock-Acer-ACR-2(S),B82,36,Orange,7,0.1544,0.1789,0.137
2023-06-27T00:00:00Z,7,Run7.O8,Pulaski-N_2,B169,36,Orange,8,0.1535,0.2077,0.261
2023-06-27T00:00:00Z,7,Run7.Y1,Pulaski-N_1,B190,36,Yellow,1,0.1554,0.1745,0.109
2023-06-27T00:00:00Z,7,Run7.Y2,TexasRock-Acer-ELS-1(N),B50,36,Yellow,2,0.1466,0.1857,0.211
2023-06-27T00:00:00Z,7,Run7.Y3,Pulaski-S_2,B86,36,Yellow,3,0.1559,0.1691,0.078
2023-06-27T00:00:00Z,7,Run7.Y4,Pulaski-N_2,B166,36,Yellow,4,0.1334,0.1755,0.24
2023-06-27T00:00:00Z,7,Run7.Y5,TexasRock-Acer-ELS-1(N),B106,36,Yellow,5,0.1515,0.1676,0.096
2023-06-27T00:00:00Z,7,Run7.Y6,Pulaski-N_1,B161,36,Yellow,6,0.1672,0.2111,0.208
2023-06-27T00:00:00Z,7,Run7.Y7,TexasRock-Acer-ACR-1(N),B120,36,Yellow,7,0.1696,0.217,0.218
2023-06-27T00:00:00Z,7,Run7.O1,SouthwestChannel-Acer-TNC(N),B68,30,Orange,1,0.1193,0.2893,0.588
2023-06-27T00:00:00Z,7,Run7.O2,SouthwestChannel-Acer-TNC(N),B197,30,Orange,2,0.1315,0.2859,0.54
2023-06-27T00:00:00Z,7,Run7.O3,SouthwestChannel-Acer-TNC(N),B199,30,Orange,3,0.1227,0.2483,0.506
2023-06-27T00:00:00Z,7,Run7.O4,SouthwestChannel-Acer-TNC(N),B61,30,Orange,4,0.1031,0.2336,0.559
2023-06-27T00:00:00Z,7,Run7.O5,SouthwestChannel-Acer-TNC(N),B200,30,Orange,5,0.1232,0.2576,0.522
2023-06-27T00:00:00Z,7,Run7.O6,TexasRock-Acer-ACR-2(S),B84,30,Orange,6,0.1163,0.2537,0.541
2023-06-27T00:00:00Z,7,Run7.O7,TexasRock-Acer-ACR-2(S),B82,30,Orange,7,0.1124,0.2581,0.564
2023-06-27T00:00:00Z,7,Run7.O8,Pulaski-N_2,B169,30,Orange,8,0.1334,0.2923,0.543
2023-06-27T00:00:00Z,7,Run7.B1,TexasRock-Acer-ACR-1(N),B163,36,Blue,1,0.13,0.1652,0.213
2023-06-27T00:00:00Z,7,Run7.B2,Pulaski-S_1,B137,36,Blue,2,0.15,0.1696,0.115
2023-06-27T00:00:00Z,7,Run7.B3,Pulaski-N_1,B150,36,Blue,3,0.1364,0.1681,0.189
2023-06-27T00:00:00Z,7,Run7.B4,Pulaski-S_1,B139,36,Blue,4,0.176,0.2209,0.204
2023-06-27T00:00:00Z,7,Run7.B5,Pulaski-N_1,B162,36,Blue,5,0.1109,0.1334,0.168
2023-06-27T00:00:00Z,7,Run7.B6,Pulaski-N_1,B189,36,Blue,6,0.1549,0.1711,0.094
2023-06-27T00:00:00Z,7,Run7.B7,TexasRock-Acer-ACR-2(S),B140,36,Blue,7,0.1178,0.131,0.101
2023-06-27T00:00:00Z,7,Run7.P1,TexasRock-Acer-ELS-2(S),B89,35,Pink,1,0.1486,0.2522,0.411
2023-06-27T00:00:00Z,7,Run7.P2,TexasRock-Acer-ELS-1(N),B41,35,Pink,2,0.1344,0.238,0.435
2023-06-27T00:00:00Z,7,Run7.P3,TexasRock-Acer-ELS-1(N),B43,35,Pink,3,0.1623,0.3065,0.47
2023-06-27T00:00:00Z,7,Run7.P4,SouthwestChannel-Acer-TNC(N),B198,35,Pink,4,0.2092,0.263,0.204
2023-06-27T00:00:00Z,7,Run7.P5,SouthwestChannel-Acer-TNC(N),B70,35,Pink,5,0.1632,0.2488,0.344
2023-06-27T00:00:00Z,7,Run7.P6,SouthwestChannel-Acer-TNC(N),B63,35,Pink,6,0.1725,0.2683,0.357
2023-06-27T00:00:00Z,7,Run7.P7,SouthwestChannel-Acer-TNC(N),B196,35,Pink,7,0.1481,0.2322,0.362
2023-06-27T00:00:00Z,7,Run7.P8,SouthwestChannel-Acer-TNC(N),B65,35,Pink,8,0.1632,0.2239,0.271
2023-06-27T00:00:00Z,7,Run7.O1,SouthwestChannel-Acer-TNC(N),B68,35,Orange,1,0.1779,0.2351,0.243
2023-06-27T00:00:00Z,7,Run7.O2,SouthwestChannel-Acer-TNC(N),B197,35,Orange,2,0.1584,0.219,0.277
2023-06-27T00:00:00Z,7,Run7.O3,SouthwestChannel-Acer-TNC(N),B199,35,Orange,3,0.1686,0.2893,0.417
2023-06-27T00:00:00Z,7,Run7.O4,SouthwestChannel-Acer-TNC(N),B61,35,Orange,4,0.1813,0.2972,0.39
2023-06-27T00:00:00Z,7,Run7.O5,SouthwestChannel-Acer-TNC(N),B200,35,Orange,5,0.1701,0.2781,0.388
2023-06-27T00:00:00Z,7,Run7.O6,TexasRock-Acer-ACR-2(S),B84,35,Orange,6,0.1588,0.2742,0.421
2023-06-27T00:00:00Z,7,Run7.O7,TexasRock-Acer-ACR-2(S),B82,35,Orange,7,0.1398,0.2532,0.448
2023-06-27T00:00:00Z,7,Run7.O8,Pulaski-N_2,B169,35,Orange,8,0.1481,0.2639,0.439
2023-06-27T00:00:00Z,7,Run7.Y1,Pulaski-N_1,B190,35,Yellow,1,0.1515,0.2522,0.399
2023-06-27T00:00:00Z,7,Run7.Y2,TexasRock-Acer-ELS-1(N),B50,35,Yellow,2,0.1505,0.2942,0.488
2023-06-27T00:00:00Z,7,Run7.Y3,Pulaski-S_2,B86,35,Yellow,3,0.175,0.2297,0.238
2023-06-27T00:00:00Z,7,Run7.Y4,Pulaski-N_2,B166,35,Yellow,4,0.1676,0.2815,0.405
2023-06-27T00:00:00Z,7,Run7.Y5,TexasRock-Acer-ELS-1(N),B106,35,Yellow,5,0.1593,0.216,0.262
2023-06-27T00:00:00Z,7,Run7.Y6,Pulaski-N_1,B161,35,Yellow,6,0.1921,0.2302,0.166
2023-06-27T00:00:00Z,7,Run7.Y7,TexasRock-Acer-ACR-1(N),B120,35,Yellow,7,0.1457,0.2375,0.387
2023-06-27T00:00:00Z,7,Run7.B1,TexasRock-Acer-ACR-1(N),B163,35,Blue,1,0.1295,0.2028,0.361
2023-06-27T00:00:00Z,7,Run7.B2,Pulaski-S_1,B137,35,Blue,2,0.1334,0.2087,0.361
2023-06-27T00:00:00Z,7,Run7.B3,Pulaski-N_1,B150,35,Blue,3,0.1466,0.2273,0.355
2023-06-27T00:00:00Z,7,Run7.B4,Pulaski-S_1,B139,35,Blue,4,0.1882,0.2561,0.265
2023-06-27T00:00:00Z,7,Run7.B5,Pulaski-N_1,B162,35,Blue,5,0.1403,0.2859,0.509
2023-06-27T00:00:00Z,7,Run7.B6,Pulaski-N_1,B189,35,Blue,6,0.1535,0.2204,0.304
2023-06-27T00:00:00Z,7,Run7.B7,TexasRock-Acer-ACR-2(S),B140,35,Blue,7,0.15,0.24,0.375
2023-06-27T00:00:00Z,7,Run7.P1,TexasRock-Acer-ELS-2(S),B89,34,Pink,1,0.1735,0.3074,0.436
2023-06-27T00:00:00Z,7,Run7.P2,TexasRock-Acer-ELS-1(N),B41,34,Pink,2,0.1447,0.2737,0.471
2023-06-27T00:00:00Z,7,Run7.P3,TexasRock-Acer-ELS-1(N),B43,34,Pink,3,0.1872,0.3025,0.381
2023-06-27T00:00:00Z,7,Run7.P4,SouthwestChannel-Acer-TNC(N),B198,34,Pink,4,0.1784,0.3133,0.431
2023-06-27T00:00:00Z,7,Run7.P5,SouthwestChannel-Acer-TNC(N),B70,34,Pink,5,0.1642,0.3152,0.479
2023-06-27T00:00:00Z,7,Run7.P6,SouthwestChannel-Acer-TNC(N),B63,34,Pink,6,0.154,0.2659,0.421
2023-06-27T00:00:00Z,7,Run7.P7,SouthwestChannel-Acer-TNC(N),B196,34,Pink,7,0.1564,0.3025,0.483
2023-06-27T00:00:00Z,7,Run7.P8,SouthwestChannel-Acer-TNC(N),B65,34,Pink,8,0.1481,0.2962,0.5
2023-06-27T00:00:00Z,7,Run7.O1,SouthwestChannel-Acer-TNC(N),B68,34,Orange,1,0.1588,0.26,0.389
2023-06-27T00:00:00Z,7,Run7.O2,SouthwestChannel-Acer-TNC(N),B197,34,Orange,2,0.1554,0.303,0.487
2023-06-27T00:00:00Z,7,Run7.O3,SouthwestChannel-Acer-TNC(N),B199,34,Orange,3,0.1769,0.2546,0.305
2023-06-27T00:00:00Z,7,Run7.O4,SouthwestChannel-Acer-TNC(N),B61,34,Orange,4,0.1554,0.3372,0.539
2023-06-27T00:00:00Z,7,Run7.O5,SouthwestChannel-Acer-TNC(N),B200,34,Orange,5,0.1681,0.2801,0.4
2023-06-27T00:00:00Z,7,Run7.O6,TexasRock-Acer-ACR-2(S),B84,34,Orange,6,0.1574,0.3094,0.491
2023-06-27T00:00:00Z,7,Run7.O7,TexasRock-Acer-ACR-2(S),B82,34,Orange,7,0.1657,0.3011,0.45
2023-06-27T00:00:00Z,7,Run7.O8,Pulaski-N_2,B169,34,Orange,8,0.1681,0.324,0.481
2023-06-27T00:00:00Z,7,Run7.Y1,Pulaski-N_1,B190,34,Yellow,1,0.1476,0.2698,0.453
2023-06-27T00:00:00Z,7,Run7.Y2,TexasRock-Acer-ELS-1(N),B50,34,Yellow,2,0.1388,0.2791,0.503
2023-06-27T00:00:00Z,7,Run7.Y3,Pulaski-S_2,B86,34,Yellow,3,0.1657,0.2962,0.441
2023-06-27T00:00:00Z,7,Run7.Y4,Pulaski-N_2,B166,34,Yellow,4,0.1906,0.3167,0.398
2023-06-27T00:00:00Z,7,Run7.Y5,TexasRock-Acer-ELS-1(N),B106,34,Yellow,5,0.13,0.2507,0.481
2023-06-27T00:00:00Z,7,Run7.Y6,Pulaski-N_1,B161,34,Yellow,6,0.1515,0.2913,0.48
2023-06-27T00:00:00Z,7,Run7.Y7,TexasRock-Acer-ACR-1(N),B120,34,Yellow,7,0.151,0.282,0.464
2023-06-27T00:00:00Z,7,Run7.B1,TexasRock-Acer-ACR-1(N),B163,34,Blue,1,0.1393,0.2576,0.459
2023-06-27T00:00:00Z,7,Run7.B2,Pulaski-S_1,B137,34,Blue,2,0.1632,0.3372,0.516
2023-06-27T00:00:00Z,7,Run7.B3,Pulaski-N_1,B150,34,Blue,3,0.1281,0.262,0.511
2023-06-27T00:00:00Z,7,Run7.B4,Pulaski-S_1,B139,34,Blue,4,0.1642,0.327,0.498
2023-06-27T00:00:00Z,7,Run7.B5,Pulaski-N_1,B162,34,Blue,5,0.1652,0.3226,0.488
2023-06-27T00:00:00Z,7,Run7.B6,Pulaski-N_1,B189,34,Blue,6,0.1515,0.303,0.5
2023-06-27T00:00:00Z,7,Run7.B7,TexasRock-Acer-ACR-2(S),B140,34,Blue,7,0.1452,0.283,0.487
2023-06-27T00:00:00Z,7,Run7.P1,TexasRock-Acer-ELS-2(S),B89,33,Pink,1,0.1241,0.2556,0.514
2023-06-27T00:00:00Z,7,Run7.P2,TexasRock-Acer-ELS-1(N),B41,33,Pink,2,0.1437,0.2957,0.514
2023-06-27T00:00:00Z,7,Run7.P3,TexasRock-Acer-ELS-1(N),B43,33,Pink,3,0.1584,0.3416,0.536
2023-06-27T00:00:00Z,7,Run7.P4,SouthwestChannel-Acer-TNC(N),B198,33,Pink,4,0.1608,0.3509,0.542
2023-06-27T00:00:00Z,7,Run7.P5,SouthwestChannel-Acer-TNC(N),B70,33,Pink,5,0.153,0.3016,0.493
2023-06-27T00:00:00Z,7,Run7.P6,SouthwestChannel-Acer-TNC(N),B63,33,Pink,6,0.1417,0.3143,0.549
2023-06-27T00:00:00Z,7,Run7.P7,SouthwestChannel-Acer-TNC(N),B196,33,Pink,7,0.1681,0.3651,0.539
2023-06-27T00:00:00Z,7,Run7.P8,SouthwestChannel-Acer-TNC(N),B65,33,Pink,8,0.1271,0.2737,0.536
2023-06-27T00:00:00Z,7,Run7.Y1,Pulaski-N_1,B190,30,Yellow,1,0.1285,0.2991,0.57
2023-06-27T00:00:00Z,7,Run7.Y2,TexasRock-Acer-ELS-1(N),B50,30,Yellow,2,0.1417,0.305,0.535
2023-06-27T00:00:00Z,7,Run7.Y3,Pulaski-S_2,B86,30,Yellow,3,0.1193,0.2639,0.548
2023-06-27T00:00:00Z,7,Run7.Y4,Pulaski-N_2,B166,30,Yellow,4,0.1466,0.325,0.549
2023-06-27T00:00:00Z,7,Run7.Y5,TexasRock-Acer-ELS-1(N),B106,30,Yellow,5,0.1207,0.2747,0.56
2023-06-27T00:00:00Z,7,Run7.Y6,Pulaski-N_1,B161,30,Yellow,6,0.1193,0.281,0.576
2023-06-27T00:00:00Z,7,Run7.Y7,TexasRock-Acer-ACR-1(N),B120,30,Yellow,7,0.1207,0.2722,0.557
2023-06-27T00:00:00Z,7,Run7.B1,TexasRock-Acer-ACR-1(N),B163,33,Blue,1,0.1466,0.3187,0.54
